n,plugin_error,debiased_error
32,-0.025331461709144965,-0.07899244169989655
32,-0.1927466273055431,-0.2566374858734924
32,-0.1341031120323134,-0.1919834781544615
32,-0.039040872389443315,-0.07633419694560362
32,-0.23666610226013543,-0.2930134740968581
32,-0.014505269432330492,-0.08153542213272236
32,-0.06342641748533484,-0.13735256724838857
32,0.2317189953789222,0.1692517598325834
32,0.007325550770343192,-0.05241494439029776
32,0.2198598947350467,0.1588430729080535
32,0.07571361479453326,0.014468801584281765
32,0.238124038517109,0.17888513620519214
32,0.1316933792458292,0.08929652433822527
32,0.21815754438191864,0.15864503748698106
32,0.03730583130210713,-0.008572130397500266
32,0.15800031020962185,0.10110387782825009
32,0.16685424243546115,0.10402159660616966
32,-0.21070999376524732,-0.27510972387174176
32,0.11701300196734815,0.05096754618555849
32,0.22292880086908068,0.17285230955844894
32,0.23330232700035208,0.17941945793092323
32,0.125804717457848,0.07314814723731677
32,0.011801231400428547,-0.042432114089808015
32,-0.18067460620506673,-0.23850968842808792
32,0.02068959217847821,-0.027904780630615744
32,-0.03947114253582523,-0.09544492140570893
32,0.43740350868368444,0.3868694960414358
32,0.007629058918873222,-0.03093385483767308
32,0.09052835176184065,0.02192107046509001
32,0.18270209067647641,0.11388569234222773
32,0.19480662765108664,0.12950805835714335
32,0.1275499143132272,0.04510722719463395
32,0.1505026232527618,0.0778776413930321
32,0.2526189188166162,0.1880838360334422
32,0.147367486013032,0.10283645060399932
32,-0.1364933697440726,-0.18616862897739675
32,0.12686293501122664,0.06448510428617882
32,0.0228628642572542,-0.05094771759325778
32,-0.0003082133387501962,-0.06327810737947737
32,0.33349416137244775,0.2852821965095688
32,-0.2888721055939867,-0.350222394728316
32,0.33351898651938877,0.2832987580165032
32,0.0579736611531248,0.0036269558372743482
32,-0.1188130120904452,-0.1616762136681968
32,0.014358678113381484,-0.03190801006701588
32,0.195515472225475,0.1343197217230488
32,0.13611137745705132,0.09484475619529803
32,-0.09485915637838133,-0.137961209637393
32,-0.0284805949882338,-0.0794660070887192
32,0.16443221213632647,0.10625214679330913
32,0.02834033114609613,-0.02694092356096406
32,0.09233958366918066,0.042393855883834375
32,-0.08597172437876371,-0.13016011184546777
32,0.09775894428795767,0.04830317546337898
32,0.18634810472486812,0.1336341293978967
32,0.15614542118793945,0.10631208433339406
32,0.031479785539297145,-0.024085073906889853
32,-0.2969715621345752,-0.3523684979862073
32,-0.12879005187601095,-0.20952388495446922
32,-0.03565340693144009,-0.09713681281564501
32,0.18933738006689355,0.12383635206369098
32,0.11841168778349026,0.05873418122878582
32,0.041896917215665574,-0.019175215849459026
32,0.21089373538448325,0.1471233535353052
32,0.1084730505150509,0.048667021713017455
32,0.23543996675992246,0.18855829421054954
32,0.008490171373337407,-0.04119851468177488
32,0.06285523870127518,-0.003151914851405202
32,0.12831285557757283,0.07675288011783538
32,0.19537387804903955,0.14653809961656256
32,0.014382122580842371,-0.032385351190796274
32,0.1954566158404178,0.13015972686512117
32,-0.20021630497706724,-0.23706985935710323
32,0.0295409022569616,-0.01168885020240279
32,0.1509020408226857,0.09435157626781548
32,0.25273862470215497,0.17702310460926424
32,0.08709016459166746,0.03383530783514288
32,-0.07447265555550164,-0.12508106110330852
32,0.046200939057719936,-0.022217401681877413
32,-0.002032148189810956,-0.062179528101023784
32,-0.1390449725050929,-0.19723795935460736
32,0.4143197520545802,0.3443691081241859
32,0.02422832824246901,-0.03267819209393735
32,-0.149034688115743,-0.218991511540933
32,0.03794218847558867,-0.01970463351548163
32,0.012314173212843449,-0.04609330972122688
32,-0.09937498332605071,-0.1664273912007861
32,0.07369059551974716,0.02843261713608025
32,-0.01619230709243691,-0.05984346839157639
32,-0.05435207420981181,-0.09576386891398497
32,0.009091209185362326,-0.0340814326985881
