reference,bootstrap,log_loss,brier,calibration_intercept,calibration_slope,observed_rate,predicted_rate,auroc,auprc
static,179,0.5917829229286433,0.18906002775522493,0.5442706938010781,0.10648970325542123,0.5950362152218901,0.5686001759572651,0.7756993171883615,0.7962328856549193
symmetric,179,0.5909870590180057,0.18871586109801428,0.5442133969005942,0.10662244782959,0.5950362152218901,0.5685513297204333,0.7765257622403989,0.7970040504768261
asymmetric,179,0.5907496471413946,0.18862096703911718,0.5440144933512837,0.10660774683698225,0.5950362152218901,0.568672790499211,0.7767796809208288,0.797376917493753
none,180,0.6035696500015901,0.19720821925873516,0.5528735992085919,0.10997584010256929,0.5984565879773329,0.5630506012838086,0.7578040683616242,0.7898058315530282
static,180,0.5817385143397298,0.18864315584547936,0.5498881892312192,0.11391251391579162,0.5984565879773329,0.5643841661761668,0.7773688817826758,0.8061827712869513
symmetric,180,0.5805162452340377,0.1881047214497749,0.5497651381814417,0.11418536470558882,0.5984565879773329,0.5643092187866631,0.7786393484580908,0.807389897657852
asymmetric,180,0.5800563170678152,0.18798387729625332,0.5496941572527055,0.1142550997103635,0.5984565879773329,0.5641729197047839,0.779026790877882,0.8079220648115615
none,181,0.6098638082541619,0.19877688869192497,0.5540490283114843,0.10559911508488473,0.5929428208748734,0.552366329388803,0.7580802024169675,0.7868860484253364
static,181,0.5870568954729476,0.19017730982209513,0.551144883364638,0.10975316804627362,0.5929428208748734,0.554272783682884,0.7777715185306295,0.8038915418735615
symmetric,181,0.5862738559855539,0.18986273573637175,0.5510479153489422,0.10990717670284882,0.5929428208748734,0.5542356868106919,0.7785839764707672,0.8047135856700947
asymmetric,181,0.585824039246719,0.18966493384046945,0.5508380926413395,0.10995469283306857,0.5929428208748734,0.5543291102143907,0.779003009557356,0.805156889127308
none,182,0.5998950866528332,0.19460347637189004,0.5540358713048581,0.10637645267149785,0.6024959335146736,0.5649182739315722,0.7635051958488692,0.7965978349433558
static,182,0.5757335578382491,0.18562526307965627,0.5508043019214071,0.11110136613557982,0.6024959335146736,0.5666836663702439,0.7839311451967932,0.8135875248826121
symmetric,182,0.574140268255594,0.1850409210743523,0.5505441419781306,0.11146356675578875,0.6024959335146736,0.5666833041971109,0.7852760675987263,0.8147963819181484
asymmetric,182,0.5738402722588843,0.18493184597511458,0.5504391306924803,0.11146754251212851,0.6024959335146736,0.5666336784649868,0.7855778746249398,0.8152400289961037
none,183,0.5940440118639195,0.19560072584580515,0.5583762708814263,0.11766623828468695,0.6057905566095717,0.5629290125089464,0.7592049396263584,0.7951901360640262
static,183,0.5708393830296946,0.18669383989593522,0.5545333879680492,0.12211868481093927,0.6057905566095717,0.5655299259753841,0.7795444773628832,0.8127911655790544
symmetric,183,0.5694199890933386,0.1861629975457905,0.5545278063257448,0.12243610002695662,0.6057905566095717,0.565296169470866,0.7808160811465387,0.8140492462966549
asymmetric,183,0.5689244497517059,0.18594169088705856,0.5543079033408009,0.12248453714928804,0.6057905566095717,0.565355787904976,0.7813058268155786,0.8145153171733805
none,184,0.5995502197550961,0.19475632471213897,0.55471455500082,0.10692290612274707,0.6083926847356123,0.5737686258272829,0.7585254065093765,0.7937743002668851
static,184,0.5771737093743474,0.18629616448266556,0.5501054448082203,0.11161223259099043,0.6083926847356123,0.5766807027183907,0.7776369459746211,0.8086842379146655
symmetric,184,0.5759943720932955,0.18588363774615665,0.5500014842188893,0.11198799105453235,0.6083926847356123,0.576560021272073,0.7786934828034398,0.8097579554769849
asymmetric,184,0.5755690289206743,0.18568921731842142,0.5498752253051284,0.1120108070895156,0.6083926847356123,0.5764620341955848,0.7792105943589462,0.8102403244081163
none,185,0.614498086555375,0.19863498277642055,0.5502986747658997,0.1031959974979151,0.59325764285906,0.5592841458003488,0.756882674899191,0.7826054020140027
static,185,0.5906276924822074,0.18991934884468326,0.5472277758170739,0.10817400703781227,0.59325764285906,0.5608054981285787,0.7769240935650648,0.79992091441746
symmetric,185,0.5891299704026425,0.18933007345347286,0.5470777865865493,0.10856678419760485,0.59325764285906,0.5607282345521163,0.7782736727136574,0.8010621558122666
asymmetric,185,0.5886004680853181,0.18910499713590237,0.546975267937373,0.10864727295590046,0.59325764285906,0.5606428056184046,0.7787582541480615,0.8015641167666995
none,186,0.6160246650301843,0.20210645277233324,0.5582795605314159,0.1112807382220761,0.5987775327397968,0.5552332954888315,0.7498724193230943,0.7805646902749731
static,186,0.596136872830125,0.19484279227732684,0.5556829545017778,0.11463002887746528,0.5987775327397968,0.5568601740584685,0.7673245368959719,0.7962792813730935
symmetric,186,0.5949536534799584,0.19437776120203962,0.5555345231526253,0.11485697740570208,0.5987775327397968,0.5568755580439362,0.7684599458516432,0.7974687840544806
asymmetric,186,0.5943406861315995,0.19417462960039966,0.55543791156151,0.11495968483604373,0.5987775327397968,0.5568021885944736,0.7690284811108756,0.798246400818037
none,187,0.6012422310301683,0.19659170801588238,0.5534828939142139,0.11026036788174483,0.5967326473545739,0.5569538466265405,0.760820090084664,0.7912041376020532
static,187,0.5800555707344399,0.18864177115144687,0.5502283675029396,0.11424370179515139,0.5967326473545739,0.5593092695772871,0.7788505665653963,0.8064620446599724
symmetric,187,0.578654498954774,0.18816691470560706,0.550104255715522,0.11454196004263532,0.5967326473545739,0.5592080772812651,0.7800083918699944,0.8076111526311438
asymmetric,187,0.5782773119235276,0.18798044688734664,0.5499602823411512,0.11455103529664527,0.5967326473545739,0.559210008953292,0.7804506407189492,0.8082097225410336
none,188,0.6127393046303422,0.2001964532120503,0.558427953601857,0.10947476471536292,0.5932454366830879,0.5460175842840755,0.7574172263485422,0.7841380963790344
static,188,0.5897314933948842,0.19161902439908426,0.555418360155388,0.11397278849308194,0.5932454366830879,0.5485010740110384,0.7769541811968907,0.8018828258449657
symmetric,188,0.5880269708278495,0.19105097412942612,0.5552321177905906,0.1144175059279452,0.5932454366830879,0.5485340354286737,0.7782302567807201,0.8031484543077044
asymmetric,188,0.5880288702433684,0.19101802123876885,0.5552290424283919,0.1143149190752097,0.5932454366830879,0.5483313677395418,0.7784196059318411,0.803614833401306
none,189,0.603869925545805,0.1960076224815828,0.5476418702537931,0.1088388793267077,0.5979755615598661,0.5687625409153566,0.7581579019710076,0.7857784846544434
static,189,0.5837174629234521,0.18863196834982834,0.5447018432362876,0.11230475683093716,0.5979755615598661,0.5696478774281128,0.7759744692405823,0.8022609387686319
symmetric,189,0.5824539741070702,0.1882229442554523,0.544560838727936,0.11262478690300529,0.5979755615598661,0.5695696622509023,0.7770198358850331,0.8033919069696569
asymmetric,189,0.5821597938752616,0.18809138748532794,0.5443809627880365,0.11262660642689794,0.5979755615598661,0.5696353201555575,0.7772843552025336,0.8036956360105472
none,190,0.6135524745203558,0.1990938083302359,0.556490498695411,0.10686311795827316,0.6027769048367283,0.5637644942415381,0.7528144314291042,0.7837214276622533
static,190,0.5904161604595235,0.1903715989074868,0.552855432443312,0.11145564434316256,0.6027769048367283,0.5656564514650092,0.7730648292536293,0.802112794018814
symmetric,190,0.5894872627031846,0.18999446005563067,0.5527946756516774,0.11170552757028246,0.6027769048367283,0.5655173564475476,0.7740670142922038,0.8030213128896521
asymmetric,190,0.5890970283735062,0.18982732587168014,0.5526331689861995,0.11170234826916589,0.6027769048367283,0.5655652314723763,0.7744768198101221,0.8035214423643264
none,191,0.6111434350724153,0.19922410971749527,0.557112143858032,0.10650833111725413,0.6017158401339192,0.5620463431204631,0.7539268741707282,0.7858723845734356
static,191,0.5889821203205273,0.1906643483980313,0.5544438077338081,0.11123258368421451,0.6017158401339192,0.5623795525107196,0.7738457404704214,0.8025008836189322
symmetric,191,0.5880402524429231,0.19028789099782986,0.5544468512999228,0.11147690940751662,0.6017158401339192,0.5621717228713553,0.7748332657655482,0.8034559786073318
asymmetric,191,0.5876916500492645,0.19013853096892885,0.5542697211474424,0.11152252235082305,0.6017158401339192,0.5622536347888161,0.775209789442814,0.8039808741900254
none,192,0.6036910285525152,0.19466563056426178,0.5512200944679335,0.10279827419786151,0.6022358554873892,0.5725585222312961,0.7592350233060827,0.7884152889985971
static,192,0.5852896276906978,0.18785397255944788,0.5483709564799205,0.10688672390296182,0.6022358554873892,0.5738750364050843,0.7755744619431229,0.8028786553535394
symmetric,192,0.5841460516938736,0.18745452516250954,0.5481861989135876,0.1071503945029448,0.6022358554873892,0.573895319416781,0.7765319776571173,0.8038774457394241
asymmetric,192,0.5838640659013125,0.18733411385845933,0.5480348371938217,0.1071570034189491,0.6022358554873892,0.5739186829629591,0.7769177326572638,0.8044328628856501
none,193,0.6021121881849465,0.19598973996353253,0.5481705456471103,0.10986947444796458,0.5959385108794825,0.5636911677903257,0.7606121471928702,0.7890831401844134
static,193,0.577768575874107,0.18707420539773653,0.544510716057092,0.11504595385330195,0.5959385108794825,0.5656963869537865,0.7806154310593467,0.8061003607853034
symmetric,193,0.5760631884832194,0.18643516220727976,0.544308284096401,0.1154538959934661,0.5959385108794825,0.5656755409944547,0.7820015995597437,0.8075004131206098
asymmetric,193,0.5756452312679798,0.18627368431423869,0.5441922362192602,0.11550652657336342,0.5959385108794825,0.5656273473215796,0.7824336168298061,0.8081060937193798
none,194,0.5956631701918788,0.1935884176917703,0.5453797043627591,0.11525372029328186,0.5968910353154241,0.5689579492648927,0.7640264086536781,0.7916764370351487
static,194,0.5750544358540663,0.18576406133254628,0.541815359260741,0.11829753317364068,0.5968910353154241,0.5711370663641853,0.7818903759402902,0.8069867693014243
symmetric,194,0.574078687331173,0.1853727609979505,0.5417963905331574,0.11848034561546612,0.5968910353154241,0.5708956829731275,0.7829106209582064,0.8079104971702966
asymmetric,194,0.5737797810778694,0.18527303877170725,0.5416246260904554,0.11847756768979067,0.5968910353154241,0.5709189094099947,0.7832166808509053,0.8083656359803444
none,195,0.626973304848863,0.20462490113046258,0.5632741137283606,0.10159739492762702,0.6012632043467468,0.5531386542165194,0.7456429895235032,0.7797092329802556
static,195,0.6029737117579408,0.19550906455389355,0.560108785849663,0.10693515318591193,0.6012632043467468,0.55481267898048,0.7668805935412387,0.7976894455634622
symmetric,195,0.6018215038087574,0.19510088635445674,0.560071944402121,0.10724615820292868,0.6012632043467468,0.5546323184348014,0.7679538926890437,0.7989016606107466
asymmetric,195,0.6013049132351588,0.19486244821048448,0.5599058841957345,0.10730084749763132,0.6012632043467468,0.5547058411067947,0.7684972027137738,0.7994643480397301
none,196,0.5951472563972232,0.19400567760028603,0.5523305507562073,0.11267610718395624,0.5993027003000333,0.5599109401404672,0.765937886426935,0.7967537090364197
static,196,0.5707675953854158,0.18498294070233162,0.5481745262698118,0.1169309725581695,0.5993027003000333,0.5630171093784041,0.7854434537467652,0.812522177294532
symmetric,196,0.5691162641699085,0.18437730507216343,0.5479850864260934,0.11725101704310287,0.5993027003000333,0.5629878809769138,0.7868661313720945,0.8138488114036437
asymmetric,196,0.5686058347597968,0.18420741439332294,0.5478621909751155,0.1173010061691143,0.5993027003000333,0.5629455743113998,0.7873240417473732,0.8144859106361796
none,197,0.589768863262887,0.19219947026392709,0.5536803569907879,0.11200015952021128,0.5989432562322587,0.5589384740331834,0.7694965376935041,0.7995101567129141
static,197,0.5686239438142843,0.18403632978785278,0.5507871465924506,0.11533976575140603,0.5989432562322587,0.5606490039699588,0.788025124760788,0.8158751828772549
symmetric,197,0.5674884893246713,0.18360664392940224,0.550717464352931,0.11556582519214348,0.5989432562322587,0.560535661523824,0.7890912066526898,0.8170614423582375
asymmetric,197,0.5670323798601633,0.18341419157001196,0.5505494103417375,0.11557988021503991,0.5989432562322587,0.5605524268515699,0.7895734317650407,0.8176387725520411
none,198,0.5948467951623541,0.194339075948471,0.5489668155155188,0.11335063857607326,0.5930028529715105,0.5576624954421094,0.7649476754262713,0.7933968759212551
static,198,0.5701994715644344,0.1851109661935219,0.5454783955556637,0.11766319696228016,0.5930028529715105,0.560058452098654,0.7858698641257251,0.8115628103193282
symmetric,198,0.5690461999426444,0.18467933882636364,0.545383755553548,0.11797870719977858,0.5930028529715105,0.5599796960136209,0.7868811365961487,0.8124593067733069
asymmetric,198,0.5688500230257846,0.18458347442759657,0.5453011831956752,0.11796208376358823,0.5930028529715105,0.5599128826361275,0.7871550796937883,0.8129235032014472
none,199,0.6136770274377809,0.19980877832082655,0.5451089653166887,0.10555032173593873,0.5872810495707945,0.5562125725394723,0.7560371178050664,0.7808693341436257
static,199,0.5906388919487099,0.19103485889798502,0.5431626424442764,0.11018855153910116,0.5872810495707945,0.5562869491910568,0.7762854688562539,0.7979767969262199
symmetric,199,0.5891888511016876,0.19050951568329375,0.543070522223148,0.11051806517618433,0.5872810495707945,0.5561591892967902,0.7774979061569567,0.7992009935292346
asymmetric,199,0.5886602543325319,0.19029962176338405,0.5429252578145941,0.11059070285993998,0.5872810495707945,0.5561574757613709,0.777960366804215,0.7997230990767449
